event;start_time;completion_time;arrival<incoming>;arrival<outgoing>;q1<incoming>;q1<outgoing>;r1<incoming>;r1<outgoing>;r2<incoming>;r2<outgoing>
pre_processing;1118.0;1123.0;{'job': 136};{'job': 137};;{'job': 136};{'machine_id': 1};{'machine_id': 1};;
processing;1124.21;1136.14;;;{'job': 132};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1124.21;1129.21;{'job': 137};{'job': 138};;{'job': 137};{'machine_id': 1};{'machine_id': 1};;
processing;1136.14;1160.72;;;{'job': 133};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1136.14;1141.14;{'job': 138};{'job': 139};;{'job': 138};{'machine_id': 1};{'machine_id': 1};;
processing;1160.72;1176.48;;;{'job': 134};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1160.72;1165.72;{'job': 139};{'job': 140};;{'job': 139};{'machine_id': 1};{'machine_id': 1};;
processing;1176.48;1188.98;;;{'job': 135};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1176.48;1181.48;{'job': 140};{'job': 141};;{'job': 140};{'machine_id': 1};{'machine_id': 1};;
processing;1188.98;1208.83;;;{'job': 136};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1188.98;1193.98;{'job': 141};{'job': 142};;{'job': 141};{'machine_id': 1};{'machine_id': 1};;
processing;1208.83;1212.09;;;{'job': 137};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1208.83;1213.83;{'job': 142};{'job': 143};;{'job': 142};{'machine_id': 1};{'machine_id': 1};;
processing;1212.09;1216.56;;;{'job': 138};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1213.83;1218.83;{'job': 143};{'job': 144};;{'job': 143};{'machine_id': 1};{'machine_id': 1};;
processing;1216.56;1227.79;;;{'job': 139};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1218.83;1223.83;{'job': 144};{'job': 145};;{'job': 144};{'machine_id': 1};{'machine_id': 1};;
processing;1227.79;1231.32;;;{'job': 140};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1227.79;1232.79;{'job': 145};{'job': 146};;{'job': 145};{'machine_id': 1};{'machine_id': 1};;
processing;1231.32;1238.14;;;{'job': 141};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1232.79;1237.79;{'job': 146};{'job': 147};;{'job': 146};{'machine_id': 1};{'machine_id': 1};;
processing;1238.14;1249.84;;;{'job': 142};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1238.14;1243.14;{'job': 147};{'job': 148};;{'job': 147};{'machine_id': 1};{'machine_id': 1};;
processing;1249.84;1258.62;;;{'job': 143};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1249.84;1254.84;{'job': 148};{'job': 149};;{'job': 148};{'machine_id': 1};{'machine_id': 1};;
processing;1258.62;1261.92;;;{'job': 144};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1258.62;1263.62;{'job': 149};{'job': 150};;{'job': 149};{'machine_id': 1};{'machine_id': 1};;
processing;1261.92;1296.22;;;{'job': 145};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1263.62;1268.62;{'job': 150};{'job': 151};;{'job': 150};{'machine_id': 1};{'machine_id': 1};;
processing;1296.22;1301.26;;;{'job': 146};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1296.22;1301.22;{'job': 151};{'job': 152};;{'job': 151};{'machine_id': 1};{'machine_id': 1};;
processing;1301.26;1301.79;;;{'job': 147};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1301.26;1306.26;{'job': 152};{'job': 153};;{'job': 152};{'machine_id': 1};{'machine_id': 1};;
processing;1301.79;1303.45;;;{'job': 148};;;;{'machine_id': 2};{'machine_id': 2}
processing;1303.45;1307.1;;;{'job': 149};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1306.26;1311.26;{'job': 153};{'job': 154};;{'job': 153};{'machine_id': 1};{'machine_id': 1};;
processing;1307.1;1313.69;;;{'job': 150};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1311.26;1316.26;{'job': 154};{'job': 155};;{'job': 154};{'machine_id': 1};{'machine_id': 1};;
processing;1313.69;1330.2;;;{'job': 151};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1316.26;1321.26;{'job': 155};{'job': 156};;{'job': 155};{'machine_id': 1};{'machine_id': 1};;
pre_processing;1321.26;1326.26;{'job': 156};{'job': 157};;{'job': 156};{'machine_id': 1};{'machine_id': 1};;
processing;1330.2;1337.15;;;{'job': 152};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1330.2;1335.2;{'job': 157};{'job': 158};;{'job': 157};{'machine_id': 1};{'machine_id': 1};;
processing;1337.15;1373.08;;;{'job': 153};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1337.15;1342.15;{'job': 158};{'job': 159};;{'job': 158};{'machine_id': 1};{'machine_id': 1};;
processing;1373.08;1398.88;;;{'job': 154};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1373.08;1378.08;{'job': 159};{'job': 160};;{'job': 159};{'machine_id': 1};{'machine_id': 1};;
processing;1398.88;1411.93;;;{'job': 155};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1398.88;1403.88;{'job': 160};{'job': 161};;{'job': 160};{'machine_id': 1};{'machine_id': 1};;
processing;1411.93;1445.7;;;{'job': 156};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1411.93;1416.93;{'job': 161};{'job': 162};;{'job': 161};{'machine_id': 1};{'machine_id': 1};;
processing;1445.7;1452.24;;;{'job': 157};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1445.7;1450.7;{'job': 162};{'job': 163};;{'job': 162};{'machine_id': 1};{'machine_id': 1};;
processing;1452.24;1470.65;;;{'job': 158};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1452.24;1457.24;{'job': 163};{'job': 164};;{'job': 163};{'machine_id': 1};{'machine_id': 1};;
processing;1470.65;1479.91;;;{'job': 159};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1470.65;1475.65;{'job': 164};{'job': 165};;{'job': 164};{'machine_id': 1};{'machine_id': 1};;
processing;1479.91;1484.18;;;{'job': 160};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1479.91;1484.91;{'job': 165};{'job': 166};;{'job': 165};{'machine_id': 1};{'machine_id': 1};;
processing;1484.18;1487.99;;;{'job': 161};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1484.91;1489.91;{'job': 166};{'job': 167};;{'job': 166};{'machine_id': 1};{'machine_id': 1};;
processing;1487.99;1497.81;;;{'job': 162};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1489.91;1494.91;{'job': 167};{'job': 168};;{'job': 167};{'machine_id': 1};{'machine_id': 1};;
processing;1497.81;1510.38;;;{'job': 163};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1497.81;1502.81;{'job': 168};{'job': 169};;{'job': 168};{'machine_id': 1};{'machine_id': 1};;
processing;1510.38;1522.72;;;{'job': 164};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1510.38;1515.38;{'job': 169};{'job': 170};;{'job': 169};{'machine_id': 1};{'machine_id': 1};;
processing;1522.72;1528.82;;;{'job': 165};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1522.72;1527.72;{'job': 170};{'job': 171};;{'job': 170};{'machine_id': 1};{'machine_id': 1};;
processing;1528.82;1528.99;;;{'job': 166};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1528.82;1533.82;{'job': 171};{'job': 172};;{'job': 171};{'machine_id': 1};{'machine_id': 1};;
processing;1528.99;1533.02;;;{'job': 167};;;;{'machine_id': 2};{'machine_id': 2}
processing;1533.02;1548.41;;;{'job': 168};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1533.82;1538.82;{'job': 172};{'job': 173};;{'job': 172};{'machine_id': 1};{'machine_id': 1};;
pre_processing;1538.82;1543.82;{'job': 173};{'job': 174};;{'job': 173};{'machine_id': 1};{'machine_id': 1};;
processing;1548.41;1563.82;;;{'job': 169};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1548.41;1553.41;{'job': 174};{'job': 175};;{'job': 174};{'machine_id': 1};{'machine_id': 1};;
processing;1563.82;1570.32;;;{'job': 170};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1563.82;1568.82;{'job': 175};{'job': 176};;{'job': 175};{'machine_id': 1};{'machine_id': 1};;
processing;1570.32;1574.66;;;{'job': 171};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1570.32;1575.32;{'job': 176};{'job': 177};;{'job': 176};{'machine_id': 1};{'machine_id': 1};;
processing;1574.66;1577.22;;;{'job': 172};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1575.32;1580.32;{'job': 177};{'job': 178};;{'job': 177};{'machine_id': 1};{'machine_id': 1};;
processing;1577.22;1596.5;;;{'job': 173};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1580.32;1585.32;{'job': 178};{'job': 179};;{'job': 178};{'machine_id': 1};{'machine_id': 1};;
processing;1596.5;1599.45;;;{'job': 174};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1596.5;1601.5;{'job': 179};{'job': 180};;{'job': 179};{'machine_id': 1};{'machine_id': 1};;
processing;1599.45;1618.3;;;{'job': 175};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1601.5;1606.5;{'job': 180};{'job': 181};;{'job': 180};{'machine_id': 1};{'machine_id': 1};;
processing;1618.3;1642.85;;;{'job': 176};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1618.3;1623.3;{'job': 181};{'job': 182};;{'job': 181};{'machine_id': 1};{'machine_id': 1};;
processing;1642.85;1652.08;;;{'job': 177};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1642.85;1647.85;{'job': 182};{'job': 183};;{'job': 182};{'machine_id': 1};{'machine_id': 1};;
processing;1652.08;1667.98;;;{'job': 178};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1652.08;1657.08;{'job': 183};{'job': 184};;{'job': 183};{'machine_id': 1};{'machine_id': 1};;
processing;1667.98;1675.2;;;{'job': 179};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1667.98;1672.98;{'job': 184};{'job': 185};;{'job': 184};{'machine_id': 1};{'machine_id': 1};;
processing;1675.2;1682.78;;;{'job': 180};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1675.2;1680.2;{'job': 185};{'job': 186};;{'job': 185};{'machine_id': 1};{'machine_id': 1};;
processing;1682.78;1712.73;;;{'job': 181};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1682.78;1687.78;{'job': 186};{'job': 187};;{'job': 186};{'machine_id': 1};{'machine_id': 1};;
processing;1712.73;1713.08;;;{'job': 182};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1712.73;1717.73;{'job': 187};{'job': 188};;{'job': 187};{'machine_id': 1};{'machine_id': 1};;
processing;1713.08;1739.47;;;{'job': 183};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1717.73;1722.73;{'job': 188};{'job': 189};;{'job': 188};{'machine_id': 1};{'machine_id': 1};;
processing;1739.47;1740.01;;;{'job': 184};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1739.47;1744.47;{'job': 189};{'job': 190};;{'job': 189};{'machine_id': 1};{'machine_id': 1};;
processing;1740.01;1747.81;;;{'job': 185};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1744.47;1749.47;{'job': 190};{'job': 191};;{'job': 190};{'machine_id': 1};{'machine_id': 1};;
processing;1747.81;1749.28;;;{'job': 186};;;;{'machine_id': 2};{'machine_id': 2}
processing;1749.28;1755.18;;;{'job': 187};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1749.47;1754.47;{'job': 191};{'job': 192};;{'job': 191};{'machine_id': 1};{'machine_id': 1};;
pre_processing;1754.47;1759.47;{'job': 192};{'job': 193};;{'job': 192};{'machine_id': 1};{'machine_id': 1};;
processing;1755.18;1762.63;;;{'job': 188};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1759.47;1764.47;{'job': 193};{'job': 194};;{'job': 193};{'machine_id': 1};{'machine_id': 1};;
processing;1762.63;1769.97;;;{'job': 189};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1764.47;1769.47;{'job': 194};{'job': 195};;{'job': 194};{'machine_id': 1};{'machine_id': 1};;
processing;1769.97;1779.23;;;{'job': 190};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1769.97;1774.97;{'job': 195};{'job': 196};;{'job': 195};{'machine_id': 1};{'machine_id': 1};;
processing;1779.23;1788.99;;;{'job': 191};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1779.23;1784.23;{'job': 196};{'job': 197};;{'job': 196};{'machine_id': 1};{'machine_id': 1};;
processing;1788.99;1813.22;;;{'job': 192};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1788.99;1793.99;{'job': 197};{'job': 198};;{'job': 197};{'machine_id': 1};{'machine_id': 1};;
processing;1813.22;1820.7;;;{'job': 193};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1813.22;1818.22;{'job': 198};{'job': 199};;{'job': 198};{'machine_id': 1};{'machine_id': 1};;
processing;1820.7;1835.98;;;{'job': 194};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1820.7;1825.7;{'job': 199};{'job': 200};;{'job': 199};{'machine_id': 1};{'machine_id': 1};;
processing;1835.98;1849.03;;;{'job': 195};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1835.98;1840.98;{'job': 200};{'job': 201};;{'job': 200};{'machine_id': 1};{'machine_id': 1};;
processing;1849.03;1853.58;;;{'job': 196};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1849.03;1854.03;{'job': 201};{'job': 202};;{'job': 201};{'machine_id': 1};{'machine_id': 1};;
processing;1853.58;1855.61;;;{'job': 197};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1854.03;1859.03;{'job': 202};{'job': 203};;{'job': 202};{'machine_id': 1};{'machine_id': 1};;
processing;1855.61;1856.49;;;{'job': 198};;;;{'machine_id': 2};{'machine_id': 2}
processing;1856.49;1862.46;;;{'job': 199};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1859.03;1864.03;{'job': 203};{'job': 204};;{'job': 203};{'machine_id': 1};{'machine_id': 1};;
processing;1862.46;1871.97;;;{'job': 200};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1864.03;1869.03;{'job': 204};{'job': 205};;{'job': 204};{'machine_id': 1};{'machine_id': 1};;
pre_processing;1869.03;1874.03;{'job': 205};{'job': 206};;{'job': 205};{'machine_id': 1};{'machine_id': 1};;
processing;1871.97;1877.12;;;{'job': 201};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1874.03;1879.03;{'job': 206};{'job': 207};;{'job': 206};{'machine_id': 1};{'machine_id': 1};;
processing;1877.12;1877.75;;;{'job': 202};;;;{'machine_id': 2};{'machine_id': 2}
processing;1877.75;1895.22;;;{'job': 203};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1879.03;1884.03;{'job': 207};{'job': 208};;{'job': 207};{'machine_id': 1};{'machine_id': 1};;
pre_processing;1884.03;1889.03;{'job': 208};{'job': 209};;{'job': 208};{'machine_id': 1};{'machine_id': 1};;
processing;1895.22;1922.05;;;{'job': 204};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1895.22;1900.22;{'job': 209};{'job': 210};;{'job': 209};{'machine_id': 1};{'machine_id': 1};;
processing;1922.05;1924.22;;;{'job': 205};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1922.05;1927.05;{'job': 210};{'job': 211};;{'job': 210};{'machine_id': 1};{'machine_id': 1};;
processing;1924.22;1928.13;;;{'job': 206};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1927.05;1932.05;{'job': 211};{'job': 212};;{'job': 211};{'machine_id': 1};{'machine_id': 1};;
processing;1928.13;1931.3;;;{'job': 207};;;;{'machine_id': 2};{'machine_id': 2}
processing;1931.3;1950.53;;;{'job': 208};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1932.05;1937.05;{'job': 212};{'job': 213};;{'job': 212};{'machine_id': 1};{'machine_id': 1};;
pre_processing;1937.05;1942.05;{'job': 213};{'job': 214};;{'job': 213};{'machine_id': 1};{'machine_id': 1};;
processing;1950.53;1958.58;;;{'job': 209};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1950.53;1955.53;{'job': 214};{'job': 215};;{'job': 214};{'machine_id': 1};{'machine_id': 1};;
processing;1958.58;1961.23;;;{'job': 210};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1958.58;1963.58;{'job': 215};{'job': 216};;{'job': 215};{'machine_id': 1};{'machine_id': 1};;
processing;1961.23;1968.81;;;{'job': 211};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1963.58;1968.58;{'job': 216};{'job': 217};;{'job': 216};{'machine_id': 1};{'machine_id': 1};;
processing;1968.81;1990.0;;;{'job': 212};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1968.81;1973.81;{'job': 217};{'job': 218};;{'job': 217};{'machine_id': 1};{'machine_id': 1};;
processing;1990.0;1998.98;;;{'job': 213};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1990.0;1995.0;{'job': 218};{'job': 219};;{'job': 218};{'machine_id': 1};{'machine_id': 1};;
processing;1998.98;2002.77;;;{'job': 214};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;1998.98;2003.98;{'job': 219};{'job': 220};;{'job': 219};{'machine_id': 1};{'machine_id': 1};;
processing;2002.77;2004.44;;;{'job': 215};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2003.98;2008.98;{'job': 220};{'job': 221};;{'job': 220};{'machine_id': 1};{'machine_id': 1};;
processing;2004.44;2005.74;;;{'job': 216};;;;{'machine_id': 2};{'machine_id': 2}
processing;2005.74;2007.7;;;{'job': 217};;;;{'machine_id': 2};{'machine_id': 2}
processing;2007.7;2011.7;;;{'job': 218};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2008.98;2013.98;{'job': 221};{'job': 222};;{'job': 221};{'machine_id': 1};{'machine_id': 1};;
processing;2011.7;2012.81;;;{'job': 219};;;;{'machine_id': 2};{'machine_id': 2}
processing;2012.81;2030.26;;;{'job': 220};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2013.98;2018.98;{'job': 222};{'job': 223};;{'job': 222};{'machine_id': 1};{'machine_id': 1};;
pre_processing;2018.98;2023.98;{'job': 223};{'job': 224};;{'job': 223};{'machine_id': 1};{'machine_id': 1};;
pre_processing;2023.98;2028.98;{'job': 224};{'job': 225};;{'job': 224};{'machine_id': 1};{'machine_id': 1};;
pre_processing;2028.98;2033.98;{'job': 225};{'job': 226};;{'job': 225};{'machine_id': 1};{'machine_id': 1};;
processing;2030.26;2041.65;;;{'job': 221};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2033.98;2038.98;{'job': 226};{'job': 227};;{'job': 226};{'machine_id': 1};{'machine_id': 1};;
processing;2041.65;2063.0;;;{'job': 222};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2041.65;2046.65;{'job': 227};{'job': 228};;{'job': 227};{'machine_id': 1};{'machine_id': 1};;
processing;2063.0;2063.65;;;{'job': 223};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2063.0;2068.0;{'job': 228};{'job': 229};;{'job': 228};{'machine_id': 1};{'machine_id': 1};;
processing;2063.65;2087.98;;;{'job': 224};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2068.0;2073.0;{'job': 229};{'job': 230};;{'job': 229};{'machine_id': 1};{'machine_id': 1};;
processing;2087.98;2111.66;;;{'job': 225};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2087.98;2092.98;{'job': 230};{'job': 231};;{'job': 230};{'machine_id': 1};{'machine_id': 1};;
processing;2111.66;2112.7;;;{'job': 226};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2111.66;2116.66;{'job': 231};{'job': 232};;{'job': 231};{'machine_id': 1};{'machine_id': 1};;
processing;2112.7;2115.74;;;{'job': 227};;;;{'machine_id': 2};{'machine_id': 2}
processing;2115.74;2130.25;;;{'job': 228};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2116.66;2121.66;{'job': 232};{'job': 233};;{'job': 232};{'machine_id': 1};{'machine_id': 1};;
pre_processing;2121.66;2126.66;{'job': 233};{'job': 234};;{'job': 233};{'machine_id': 1};{'machine_id': 1};;
processing;2130.25;2141.92;;;{'job': 229};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2130.25;2135.25;{'job': 234};{'job': 235};;{'job': 234};{'machine_id': 1};{'machine_id': 1};;
processing;2141.92;2151.52;;;{'job': 230};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2141.92;2146.92;{'job': 235};{'job': 236};;{'job': 235};{'machine_id': 1};{'machine_id': 1};;
processing;2151.52;2160.89;;;{'job': 231};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2151.52;2156.52;{'job': 236};{'job': 237};;{'job': 236};{'machine_id': 1};{'machine_id': 1};;
processing;2160.89;2162.45;;;{'job': 232};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2160.89;2165.89;{'job': 237};{'job': 238};;{'job': 237};{'machine_id': 1};{'machine_id': 1};;
processing;2162.45;2166.4;;;{'job': 233};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2165.89;2170.89;{'job': 238};{'job': 239};;{'job': 238};{'machine_id': 1};{'machine_id': 1};;
processing;2166.4;2166.81;;;{'job': 234};;;;{'machine_id': 2};{'machine_id': 2}
processing;2166.81;2168.27;;;{'job': 235};;;;{'machine_id': 2};{'machine_id': 2}
processing;2168.27;2184.2;;;{'job': 236};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2170.89;2175.89;{'job': 239};{'job': 240};;{'job': 239};{'machine_id': 1};{'machine_id': 1};;
pre_processing;2175.89;2180.89;{'job': 240};{'job': 241};;{'job': 240};{'machine_id': 1};{'machine_id': 1};;
pre_processing;2180.89;2185.89;{'job': 241};{'job': 242};;{'job': 241};{'machine_id': 1};{'machine_id': 1};;
processing;2184.2;2191.27;;;{'job': 237};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2185.89;2190.89;{'job': 242};{'job': 243};;{'job': 242};{'machine_id': 1};{'machine_id': 1};;
processing;2191.27;2219.23;;;{'job': 238};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2191.27;2196.27;{'job': 243};{'job': 244};;{'job': 243};{'machine_id': 1};{'machine_id': 1};;
processing;2219.23;2254.39;;;{'job': 239};;;;{'machine_id': 2};{'machine_id': 2}
pre_processing;2219.23;2224.23;{'job': 244};{'job': 245};;{'job': 244};{'machine_id': 1};{'machine_id': 1};;
processing;2254.39;2258.78;;;{'job': 240};;;;{'machine_id': 2};{'machine_id': 2}
